id,name,industry,country,sent,price,itemCount
5864,b mbH,Industrials,Germany,56,-5%,5
5866,-Cion,Information Technology,Japan,68,-8%,3
5867,-ctd.,Others,Japan,49,0%,5
5868,CHtd.,Materials,Japan,20,1%,2
5869,chtd.,Industrials,Japan,10,-5%,7
5870,D mbh,Others,Germany,12,7%,3
5871,DAtd.,Consumer Staples,Japan,72,3%,0
5872,datd.,Industrials,Japan,72,1%,6
5873,datd.,Healthcare,Japan,18,4%,6
5874,gatd.,Consumer Discretionary,South Korea,8,-5%,1
5875,KE.V.,Consumer Discretionary,Netherlands,10,1%,2
5876,l Ltd,Industrials,South Korea,24,3%,1
5877,LJtd.,Financials,South Korea,57,5%,5
5879,llnc.,Industrials,United States,29,-4%,3
5880,lotd.,Consumer Discretionary,South Korea,70,-6%,5
5883,Matd.,Others,United States,55,-4%,0
5885,-Mted,Consumer Staples,Taiwan,95,-4%,4
5886,ncnc.,Others,United States,48,-8%,1
5887,ncLtd,Real Estate,South Korea,86,-8%,2
5888,ncion,Industrials,South Korea,72,5%,7
5889,nctd.,Industrials,South Korea,61,6%,3
5891,ncLLC,Healthcare,Russia,98,1%,6
5892,ndent,Government Institution,India,35,-8%,4
5893,ndnc.,Healthcare,United States,9,8%,7
5894,ndtor,Utilities,Canada,40,2%,4
5895,ndted,Materials,India,61,7%,3
5896,Not Available,Others,Others,24,-6%,4
5897,nd.V.,Others,Mexico,15,-3%,4
5898,ndany,Consumer Discretionary,United States,68,-4%,5
5899,NE AG,Materials,Switzerland,79,0%,7
5900,NFtd.,Consumer Discretionary,South Korea,35,6%,4
5901,nfInc,Consumer Discretionary,United States,67,-8%,6
5902,nfted,Materials,United Kingdom,61,2%,0
5903,nfLtd,Others,United Kingdom,96,-7%,5
5904,nfted,Information Technology,Hong Kong,100,1%,3
5908,njtd.,Consumer Discretionary,South Korea,99,2%,8
5909,nntd.,Consumer Discretionary,South Korea,27,8%,6
5911,nnInc,Others,United States,63,1%,3
5913,NTnc.,Information Technology,United States,41,7%,3
5914,ntnc.,Information Technology,Japan,35,0%,0
5916,ntLLC,Financials,United States,57,-8%,4
5917,nt.A.,Consumer Discretionary,Luxembourg,14,-3%,8
5919,ntute,Industrials,South Korea,79,-5%,7
5920,Not Available,Others,Others,33,5%,3
5921,nttd.,Consumer Discretionary,South Korea,30,-8%,7
5922,ntLLC,Energy,United States,81,7%,6
5923,Not Available,Others,Others,43,1%,4
5924,ntted,Energy,India,31,-4%,7
5925,NZtd.,Information Technology,South Korea,84,8%,0
5926,Not Available,Others,Others,19,-6%,1
5928,Not Available,Others,Others,50,-4%,3
5929,roLLC,Real Estate,United States,45,7%,2
5930,rvted,Energy,Canada,75,-5%,3
5931,shtd.,Consumer Discretionary,Japan,79,8%,1
5933,shrts,Consumer Discretionary,Japan,44,-1%,0
5934,shtd.,Industrials,Japan,88,6%,4
5937,srent,Government Institution,Israel,36,1%,4
5939,sttd.,Consumer Discretionary,South Korea,20,-2%,8
5940,surp.,Others,South Korea,31,-3%,8
5941,sutd.,Others,South Korea,94,1%,6
5942,SUtd.,Financials,South Korea,43,-7%,4
5943,ovaly,Government Institution,Italy,96,6%,1
5945,-Tnc.,Information Technology,United States,5,-2%,4
5946,toLtd,Consumer Discretionary,Japan,12,-6%,1
5947,TSLLC,Industrials,United States,23,6%,5
5948,vyCo.,Consumer Discretionary,South Korea,15,-8%,8
5949,yated,Industrials,Japan,26,0%,6
5950,-Z.O.,Consumer Discretionary,Czech Republic,37,-5%,5
5951, Ctd.,Financials,South Korea,22,4%,5
5952, R.K.,Industrials,Japan,43,-5%,5
5954,a td.,Consumer Discretionary,Japan,1,2%,4
5956,amLLC,Energy,United States,12,-7%,6
5957,apogy,Industrials,Japan,50,-4%,2
5958,apnge,Financials,Japan,9,7%,2
5959,apion,Industrials,Japan,28,-7%,6
5960,apice,Financials,Japan,0,-2%,8
5961,Not Available,Others,Others,61,-2%,4
5962,apncy,Others,Japan,8,-1%,0
5963,aptd.,Industrials,Japan,84,-4%,5
5964,apncy,Government Institution,Japan,99,4%,5
5965,apety,Others,Japan,8,-6%,8
5966,apsm.,Government Institution,Japan,25,0%,5
5967,apion,Others,Japan,12,-8%,1
5968,aptd.,Others,Japan,39,7%,6
5970,Not Available,Others,Others,88,-4%,4
5971,apent,Government Institution,Japan,14,5%,4
5972,apion,Industrials,Japan,48,-6%,2
5973,apncy,Industrials,Japan,79,-8%,8
5974,aptd.,Industrials,Japan,56,-2%,2
5976,attd.,Consumer Discretionary,Japan,66,6%,6
5977,C td.,Healthcare,South Korea,82,0%,5
5978,CBtd.,Financials,Japan,54,8%,1
5979,eetd.,Materials,South Korea,73,7%,8
5981,eitd.,Consumer Discretionary,South Korea,22,-2%,5
5984,eltd.,Consumer Discretionary,South Korea,64,5%,7
5985,ennc.,Information Technology,United States,64,-6%,2
5986,enion,Industrials,United States,28,1%,1
5988,eoion,Materials,South Korea,9,5%,2
5989,H nc.,Materials,United States,57,3%,0
5990,iaLtd,Consumer Discretionary,China,54,1%,0
5991,iaany,Others,British Virgin Islands,83,0%,1
5992,iatd.,Information Technology,China,23,2%,1
5993,iaLtd,Others,China,69,2%,2
5994,iaLtd,Others,China,99,-2%,7
5996,iargy,Others,China,39,2%,0
5997,iatd.,Materials,China,45,-4%,5
5998,iatd.,Industrials,China,62,1%,0
5999,iatd.,Consumer Discretionary,China,33,6%,7
6002,iaany,Others,China,36,7%,2
6005,iaory,Materials,China,96,-1%,6
6006,iated,Others,China,74,6%,3
6007,iatd.,Industrials,China,21,4%,8
6008,iatd.,Consumer Discretionary,China,18,1%,1
6012,Not Available,Others,Others,89,-3%,6
6013,Not Available,Others,Others,29,-7%,8
6016,inLtd,Materials,South Korea,13,7%,7
6017,MT.O.,Information Technology,Slovakia,94,1%,4
6018,OBTD.,Utilities,Japan,64,1%,0
6019,ohnc.,Information Technology,United States,100,-7%,6
6021,ootd.,Consumer Discretionary,South Korea,52,6%,4
6022,ootd.,Consumer Discretionary,South Korea,83,2%,4
6023,ooCo.,Financials,South Korea,63,-4%,6
6024,orted,Industrials,Australia,75,5%,1
6025,osny.,Consumer Discretionary,Japan,32,0%,7
6027,P  LP,Energy,United States,26,6%,6
6028,TBtd.,Consumer Discretionary,South Korea,75,7%,0
6029,TBTBC,Others,South Korea,98,1%,6
6030,-Tted,Consumer Discretionary,Hong Kong,23,5%,0
6032,uetd.,Materials,China,58,4%,3
6033,unted,Others,Hong Kong,21,-1%,4
6035,untd.,Real Estate,South Korea,43,8%,2
6036,untd.,Industrials,South Korea,4,0%,5
6038,untd.,Industrials,South Korea,93,-3%,1
6039,unLLC,Healthcare,United States,60,5%,5
6041,YSA/S,Consumer Discretionary,Denmark,4,5%,1
6042, Ntd.,Consumer Discretionary,South Korea,29,0%,0
6043,&Ctd.,Others,South Korea,1,-1%,5
6045,&Snc.,Materials,United States,41,5%,3
6047,abtd.,Industrials,South Korea,48,-8%,3
6048,abtd.,Real Estate,South Korea,81,4%,7
6049,abten,Consumer Staples,Japan,41,4%,1
6051,aited,Information Technology,Hong Kong,3,-7%,7
6052,ainc.,Healthcare,United States,19,-3%,2
6053,aic. ,Foundation,United States,38,2%,6
6054,AItd.,Information Technology,China,49,7%,5
6055,aktd.,Industrials,Japan,92,-3%,0
6056,am Kk,Industrials,Japan,73,-3%,7
6058,anion,Financials,Japan,83,5%,7
6059,antd.,Consumer Discretionary,China,48,1%,4
6060,Not Available,Others,Others,47,2%,4
6061,antd.,Others,South Korea,95,-5%,6
6062,an.K.,Consumer Staples,Japan,22,-5%,2
6063,AOtd.,Information Technology,South Korea,64,-6%,6
6064,arive,Others,United States,43,-2%,4
6065,atnc.,Information Technology,United States,83,2%,1
6071,eltd.,Consumer Staples,China,2,-2%,4
6072,enion,Healthcare,Japan,21,7%,4
6073,eptd.,Energy,Singapore,72,1%,5
6074,er.A.,Financials,Luxembourg,55,8%,4
6075,ermbh,Others,Germany,39,1%,6
6076,eutd.,Industrials,South Korea,39,3%,8
6077,eutd.,Consumer Discretionary,South Korea,35,-1%,4
6082,imLLC,Consumer Discretionary,United States,12,4%,3
6083,intd.,Consumer Discretionary,Japan,44,-1%,7
6084,inLtd,Others,Taiwan,63,1%,5
6085,innc.,Information Technology,United States,6,-6%,3
6086,inion,Information Technology,United States,25,-4%,1
6087,innc.,Information Technology,Taiwan,89,3%,3
6088,inted,Industrials,Ireland,43,2%,8
6089,inLtd,Real Estate,Japan,75,-2%,3
6091,itnc.,Others,United States,42,-8%,0
6092,Not Available,Others,Others,57,7%,0
6094,MRLLC,Others,United States,8,4%,6
6095,OBtd.,Industrials,Japan,51,1%,7
6096,ocnc.,Industrials,United States,5,-2%,1
6097,odtd.,Materials,Japan,29,3%,1
6098,odorp,Information Technology,China,17,8%,1
6099,ODRP.,Information Technology,Japan,84,-6%,0
6100,odtd.,Materials,South Korea,41,-3%,3
6101,ohnc.,Industrials,United States,6,-1%,5
6103,ohted,Materials,Thailand,6,8%,1
6104,oiK.K,Others,Japan,92,4%,1
6105,oirp.,Consumer Discretionary,Japan,92,-7%,3
6106,ojtd.,Consumer Discretionary,South Korea,2,-2%,3
6107,okLtd,Others,Japan,99,8%,5
6108,okrp.,Consumer Staples,Japan,90,2%,5
6109,olnc.,Materials,South Korea,86,5%,7
6110,oltd.,Industrials,South Korea,49,7%,6
6111,oltd.,Consumer Staples,South Korea,67,-2%,0
6112,olnc.,Healthcare,South Korea,73,2%,6
6113,ontd.,Industrials,Japan,19,8%,4
6114,orute,Industrials,South Korea,21,3%,5
6115,orion,Financials,South Korea,37,-6%,5
6116,orute,Industrials,South Korea,85,2%,2
6117,orion,Others,South Korea,96,5%,0
6118,orard,Others,South Korea,89,-2%,6
6120,orncy,Others,South Korea,1,-3%,2
6121,orion,Government Institution,South Korea,47,0%,3
6123,orute,Government Institution,South Korea,37,-1%,5
6124,orion,Industrials,South Korea,8,3%,6
6125,orany,Consumer Discretionary,South Korea,15,-7%,2
6127,orLtd,Information Technology,South Korea,34,4%,3
6128,orety,Government Institution,South Korea,100,-8%,7
6129,orces,Industrials,South Korea,49,3%,1
6130,ortd.,Others,South Korea,6,-7%,6
6133,ortd.,Industrials,South Korea,10,-4%,6
6136,orute,Educational Institution,South Korea,15,-2%,6
6139,orogy,Healthcare,South Korea,74,2%,7
6140,orion,Others,South Korea,89,-3%,7
6142,ortd.,Consumer Discretionary,South Korea,7,5%,0
6143,ortd.,Industrials,South Korea,55,-5%,5
6148,ostd.,Materials,Japan,42,8%,5
6149,ottd.,Industrials,Japan,63,-5%,3
6150,owtd.,Industrials,Japan,94,6%,6
6152,-Rtd.,Others,South Korea,83,7%,5
6153,retd.,Industrials,Japan,68,-4%,6
6155,Not Available,Others,Others,43,-7%,1
6157,ue AG,Industrials,Switzerland,88,-8%,1
6161,umics,Consumer Staples,South Korea,87,1%,8
6162,umTD.,Industrials,Vietnam,63,-1%,5
6163,umnc.,Materials,South Korea,3,1%,6
6164,umtd.,Others,South Korea,31,7%,2
6166,Not Available,Others,Others,68,2%,7
6167,uwion,Energy,Kuwait,16,-2%,4
6168,uwent,Government Institution,Kuwait,49,8%,2
6169,W Inc,Others,United States,85,2%,8
6170,watd.,Industrials,South Korea,95,3%,0
6171,waLtd,Industrials,South Korea,12,-1%,0
6173,yo.K.,Consumer Discretionary,Japan,6,5%,4
6174,yoof),Government Institution,Japan,19,-3%,5
6175,Not Available,Others,Others,92,-7%,5
6178,yrJSC,Materials,Kyrgyzstan,2,-1%,3
6181,yuLtd,Consumer Discretionary,South Korea,52,-7%,2
6182,yutd.,Industrials,South Korea,5,3%,2
6183,yutd.,Materials,South Korea,61,-8%,5
6184,Z td.,Others,Thailand,65,0%,5
6185,a nc.,Consumer Discretionary,United States,87,-2%,8
6186,abtd.,Industrials,South Korea,38,2%,4
6187,abtd.,Industrials,Japan,0,-4%,6
6188,ab.V.,Healthcare,Mexico,44,-8%,5
6190,amnc.,Materials,United States,69,-4%,3
6193,anLtd,Consumer Discretionary,Hong Kong,45,-4%,0
6194,annc.,Industrials,United States,27,-5%,6
6195,antd.,Industrials,Taiwan,67,6%,6
6196,arLLC,Energy,United States,100,8%,5
6199,EAnc.,Consumer Discretionary,South Korea,63,2%,3
6201,Not Available,Others,Others,53,8%,3
6202,EDtd.,Industrials,South Korea,68,8%,4
6203,eeltd,Industrials,South Korea,7,-6%,4
6204,Not Available,Others,Others,71,5%,5
6205,ennc.,Information Technology,Canada,39,-3%,7
6206,ESSAS,Healthcare,France,92,4%,5
6208,ew.P.,Energy,United States,90,0%,0
6211,G td.,Information Technology,China,87,1%,8
6212,hatd.,Others,China,96,-6%,0
6215,iatd.,Others,China,68,8%,5
6216,Not Available,Others,Others,44,2%,0
6217,ibany,Energy,Libya,24,4%,4
6219,ifnc.,Information Technology,United States,87,6%,2
6220,igInc,Consumer Discretionary,United States,81,-2%,0
6222,Not Available,Others,Others,44,-6%,5
6224,ionc.,Industrials,United States,17,5%,5
6225,IPLC.,Consumer Discretionary,United States,79,4%,0
6226,iqnc.,Healthcare,United States,27,3%,6
6227,itgy ,Others,Taiwan,77,-3%,8
6228,Not Available,Others,Others,40,7%,6
6229,ivion,Consumer Staples,Japan,63,8%,3
6230,onnc.,Consumer Discretionary,United States,75,-3%,6
6231,ontd.,Others,China,35,-7%,1
6232,onnc.,Information Technology,South Korea,54,6%,3
6233,osity,Industrials,United States,34,-1%,8
6235,othd.,Materials,Malaysia,60,2%,0
6236,ottd.,Consumer Staples,Japan,77,-8%,4
6239,OTTD.,Industrials,South Korea,93,-6%,2
6240,otrp.,Consumer Staples,United States,51,7%,1
6241,OTRP.,Materials,South Korea,98,0%,3
6242,OTtd.,Industrials,South Korea,49,0%,4
6243,ottd.,Others,China,53,2%,8
6244,ottd.,Consumer Discretionary,South Korea,51,-8%,6
6245,OTtd.,Consumer Staples,South Korea,55,1%,8
6246,ouLC.,Consumer Staples,United States,92,-1%,1
6247,ou.V.,Consumer Staples,Netherlands,82,4%,5
6248,ounc.,Consumer Discretionary,United States,52,0%,5
6249,PCOil,Others,United States,92,7%,7
6251,Not Available,Others,Others,46,2%,2
6252,ufny ,Energy,United States,44,3%,6
6253,umion,Industrials,United States,25,-7%,1
6254,uxnc.,Healthcare,United States,47,2%,3
6255,Not Available,Others,Others,62,-1%,1
6256,Not Available,Others,Others,14,8%,5
6258, &nc.,Industrials,United States,83,-6%,1
6259,. td.,Healthcare,Cyprus,100,-2%,5
6260,.Bnc.,Industrials,United States,81,3%,1
6261,2Std.,Information Technology,South Korea,50,1%,1
6262,actd.,Materials,Macau,96,8%,7
6264,airp.,Industrials,Taiwan,10,-2%,4
6265,Not Available,Others,Others,38,2%,6
6266,ajnc.,Consumer Discretionary,United States,50,-5%,6
6268,anorp,Energy,United States,85,-8%,2
6270,artd.,Industrials,Australia,47,0%,8
6271,ARd. ,Consumer Discretionary,Japan,47,7%,4
6272,arLtd,Consumer Staples,Japan,16,4%,6
6273,arnc.,Materials,Japan,25,6%,4
6274,ar As,Consumer Discretionary,Norway,21,8%,5
6276,artd.,Consumer Discretionary,Japan,9,-7%,5
6277,artd.,Others,Japan,41,7%,4
6278,artd ,Consumer Discretionary,Japan,34,-7%,6
6279,artd.,Materials,Japan,48,-6%,2
6280,artd.,Others,Hong Kong,63,-7%,0
6281,asInc,Information Technology,Japan,34,-8%,3
6282,atumi,Others,India,38,0%,7
6283,atInc,Industrials,Japan,18,-8%,1
6284,atnc.,Others,United States,82,4%,7
6285,ATtd.,Materials,Japan,97,-4%,1
6287,au SA,Consumer Discretionary,Switzerland,75,8%,6
6289,BCrp.,Consumer Discretionary,South Korea,52,3%,5
6290,BCtd.,Consumer Discretionary,South Korea,21,4%,5
6291,BCtd.,Consumer Discretionary,South Korea,61,-5%,0
6292,CCtd.,Industrials,South Korea,30,5%,1
6293,cCted,Consumer Staples,Canada,74,1%,6
6294,Citd.,Information Technology,South Korea,97,-5%,0
6295,cLed.,Consumer Discretionary,United Kingdom,82,6%,3
6296,cLInc,Industrials,United States,39,-6%,5
6297,cNLLC,Others,United States,18,-6%,7
6298,d ter,Healthcare,United States,40,-8%,4
6299,DI.A.,Consumer Discretionary,France,64,1%,5
6303,edLtd,Healthcare,South Korea,35,-2%,6
6304,edtd.,Consumer Discretionary,South Korea,39,-7%,1
6305,edion,Consumer Discretionary,United States,10,-5%,6
6308,edtd.,Healthcare,South Korea,30,-5%,1
6309,ed.V.,Healthcare,Netherlands,33,4%,1
6311,ednc.,Healthcare,United States,42,-4%,4
6312,edmbH,Others,Germany,18,-2%,8
6314,edure,Foundation,Switzerland,27,-8%,6
6316,egLtd,Consumer Discretionary,South Korea,96,3%,7
6317,egion,Others,United States,6,0%,5
6318,egtd.,Materials,United Kingdom,63,-5%,4
6319,egoup,Real Estate,Russia,58,-4%,6
6321,eitd.,Others,United States,10,7%,1
6322,einc.,Consumer Staples,United States,73,-7%,0
6324,eiLtd,Healthcare,Japan,93,-8%,8
6325,ei.K.,Real Estate,Japan,28,1%,5
6326,ei.K.,Consumer Discretionary,Japan,87,4%,7
6327,eitd.,Industrials,Japan,28,-6%,4
6328,eitd.,Others,Japan,18,7%,2
6329,Not Available,Others,Others,82,3%,3
6330,ennc.,Consumer Discretionary,United States,69,-6%,3
6332,Not Available,Others,Others,84,7%,1
6333,erted,Energy,Cyprus,86,-6%,6
6334,er SA,Others,Spain,88,4%,2
6335,ER.o.,Consumer Discretionary,Czech Republic,43,5%,6
6338,erion,Consumer Discretionary,Lebanon,14,8%,5
6339,erems,Consumer Discretionary,United States,32,4%,1
6340,ertd.,Healthcare,Japan,12,7%,2
6341,ettd.,Consumer Discretionary,South Korea,13,-4%,1
6342,Not Available,Others,Others,13,-8%,0
6344,ettd.,Industrials,South Korea,10,-4%,5
6345,exco),Industrials,Mexico,51,-3%,1
6346,icion,Financials,United States,43,-5%,3
6347,ictd.,Industrials,South Korea,23,-7%,0
6348,icnc.,Information Technology,Japan,51,3%,3
6349,idnc.,Consumer Discretionary,United States,43,-8%,3
6350,idLLC,Energy,United States,0,6%,7
6351,idtd.,Industrials,South Korea,61,-8%,5
6352,id.K.,Consumer Discretionary,Japan,14,5%,4
6353,idtd.,Information Technology,Japan,12,-8%,3
6354,igtd.,Information Technology,Japan,63,7%,8
6355,ihd. ,Industrials,Japan,93,-3%,6
6356,ihtd.,Industrials,South Korea,89,3%,5
6357,ikted,Others,Japan,66,-6%,3
6358,Not Available,Others,Others,48,7%,2
6361,ilnc.,Consumer Staples,United States,4,-1%,3
6363,intd.,Consumer Staples,Japan,20,-7%,0
6364,innc.,Materials,United States,69,-4%,6
6365,inpan,Government Institution,Japan,16,5%,8
6366,inLtd,Information Technology,Japan,14,-6%,7
6367,Not Available,Others,Others,44,-6%,2
6369,irtd.,Industrials,South Korea,53,-6%,5
6370,istd.,Others,South Korea,79,-7%,0
6371,istd.,Industrials,South Korea,36,-6%,4
6372,Not Available,Others,Others,45,5%,0
6373,ition,Others,Taiwan,77,-2%,3
6374,it.K.,Consumer Discretionary,Japan,71,2%,6
6375,ition,Materials,Japan,32,-5%,2
6376,iutd.,Industrials,Japan,4,0%,1
6380,LJnc.,Information Technology,Japan,73,-4%,6
6382,odInc,Others,South Korea,42,8%,6
6383,odnc.,Materials,South Korea,61,-2%,0
6384,oeA/S,Industrials,Denmark,24,3%,3
6385,OGute,Others,South Korea,95,3%,6
6387,omtd.,Consumer Discretionary,South Korea,55,-4%,8
6388,onLLC,Others,United States,52,2%,3
6389,ontd.,Consumer Discretionary,Japan,65,8%,3
6390,onter,Others,United States,98,-8%,4
6391,ornc.,Healthcare,Japan,59,0%,4
6393,or.C.,Healthcare,United States,4,-5%,8
6394,otSAS,Consumer Discretionary,France,63,5%,1
6395,otLLC,Energy,United States,69,1%,2
6396,Not Available,Others,Others,5,-1%,1
6397,SC.A.,Industrials,Switzerland,30,-6%,5
6398,SStd.,Consumer Staples,South Korea,39,2%,4
6399,TDnc.,Consumer Discretionary,United States,34,5%,7
6400,uhted,Others,United States,76,2%,2
6401,ulnc.,Healthcare,United States,77,-6%,1
6403,ulltd,Consumer Discretionary,South Korea,21,-6%,1
6406,usion,Others,Canada,91,-6%,6
6407,V LLC,Energy,United States,15,-6%,4
6408,+WmbH,Industrials,Germany,81,-8%,3
6410,yctd.,Others,Japan,73,0%,2
6411,ynion,Information Technology,Japan,3,1%,2
6412,yutd.,Consumer Discretionary,South Korea,10,2%,4
6413,yuLtd,Industrials,South Korea,48,-3%,0
6414, MTD.,Consumer Discretionary,South Korea,67,7%,7
6415,aaK.K,Industrials,Japan,26,6%,4
6416,abtd.,Consumer Staples,South Korea,56,2%,0
6417,abtd.,Healthcare,Japan,25,4%,8
6419,aitd.,Industrials,Japan,27,5%,8
6420,ajtd.,Real Estate,South Korea,48,7%,4
6421,ajtd.,Materials,South Korea,65,-4%,0
6422,ak.K.,Others,Japan,12,2%,0
6423,ak.K.,Others,Japan,69,-7%,5
6424,amtd.,Consumer Discretionary,South Korea,44,-7%,0
6426,amLLC,Others,United States,52,-6%,3
6427,amtd.,Industrials,Japan,68,4%,2
6428,amtd.,Materials,South Korea,47,6%,1
6429,amnc.,Information Technology,United States,17,-6%,5
6430,amion,Consumer Discretionary,South Korea,43,5%,1
6431,amtd.,Real Estate,South Korea,88,-1%,8
6432,amLtd,Industrials,South Korea,50,7%,5
6433,amtd.,Consumer Staples,South Korea,9,3%,5
6434,anion,Materials,Taiwan,59,-3%,3
6435,annc.,Industrials,United States,38,-1%,7
6436,antd.,Others,Taiwan,99,-7%,1
6437,anCo.,Others,China,76,-7%,1
6438,antd.,Others,China,59,2%,0
6439,annc.,Consumer Discretionary,South Korea,85,7%,7
6441,ASCAR,Consumer Discretionary,United States,57,1%,0
6442,atnc.,Healthcare,United States,12,0%,0
6443,at.P.,Consumer Discretionary,United States,59,1%,7
6444,atInc,Consumer Discretionary,United States,99,4%,5
6445,atety,Industrials,United States,51,-1%,1
6446,atany,Others,Others,57,8%,7
6447,attd.,Materials,South Korea,88,-8%,8
6449,atorp,Energy,United States,3,8%,7
6451,atves,Industrials,South Korea,15,-3%,7
6452,ation,Industrials,South Korea,29,4%,6
6456,atLtd,Consumer Staples,South Korea,8,-7%,4
6457,ation,Healthcare,United States,59,2%,1
6458,avted,Industrials,Channel Islands,12,8%,6
6459,avion,Industrials,United States,68,-6%,6
6460,bc.K.,Others,Japan,65,3%,2
6463,emtd.,Healthcare,Japan,62,5%,0
6464,eotd.,Industrials,South Korea,22,-3%,6
6465,eotd.,Healthcare,South Korea,36,-3%,2
6466,eoute,Others,South Korea,19,-3%,6
6467,eoInc,Industrials,United States,42,8%,5
6468,eotd ,Others,Israel,2,-7%,3
6470,eters,Information Technology,United States,53,-3%,6
6471,etnc.,Industrials,United States,99,-6%,5
6473,etted,Information Technology,Hong Kong,43,1%,5
